959	팹시예니콜마카오박좋음이
960	각자의 스파이더맨 모두 매력 있지만, 제일 거미 같아서 마음에 들었다
961	홍보가 굉장히 잘 된 듯한 영화. 활보다는 재미 없었다
962	이번 편은 중간보스 둘만 잡고 끝난 듯
963	봉준호의 세계를 맛볼 수 있는 영화
964	가슴을 설레게 해준영화 되게 시끄러운 영화 변신하나만으로 이영화는 끝남
965	기대 없이 봐서 그런가 생각보다 좋았다! 회사와 여직원들의 대립도 잘 보이고 주인공들의 고군분투와 중간 약간의 반전까지. 머리아프게 꼬지 않고 유쾌하게 풀어가서 보다보면 2시간 금방!
966	내 롤모델 이정은
967	나의 어제는 아직도 무엇을 입을지 고민할 필요 없었던 그 시절인데
968	SF의 탈을 쓴 영웅서사시
969	영상 개이쁨
970	하고 싶은 얘기를 다 하다가 뭘 얘기하고 싶은지 모르겠음
971	아주 강렬하고 용감하게 정경언유착을 고발한것과 통쾌하게 해결해줘 카타르시스 느낌. 버뜨 현실은 그렇게 못한다는거.... ᅲ
972	극을 전체적으로 리드하는 두 여성 캐릭터(이번엔 안나까지)는 좋았는데, 그 외의 캐릭터 활용을 이렇게밖에 할 수 없었는지 참 의문. 더 잘할 수 있지 않았나요 디즈니...?
973	만화에 철학을 담고 어색하지 않게만든 첫시작.
974	한가지 아쉬웠던 건 신더의 딸이 신데렐라가 되었다는 것
975	명시된 예견 탈피의 강박을 위한 서사의 원경에 내딛은 걸음걸음이 모래 폭풍 빈구멍에 빠져 빛나던 세계마저 묻힌다.
976	🎧 Turn Up The Sunshine - Diana Ross & Tame Impala
977	모처럼의 영화화지만 아쉬운건 어쩔수 없나
978	니내 누군지아니!!!!!!나 하얼빈 장첸이야!!!! 희대의 유행어 남길만 하다....존잼
979	섬세하게 상상하는 역사속 암투의 비밀
980	더 이상 넘어가지 않는 페이지에 지우고 덧쓰다 이내 찢어져버리고 마는 인생의 기록 타자의 시선에서만 생각했던 치매가 선명하게 느껴진다.
981	처음에는 단순한 시간 여행 영화에서 후반부 깊은 울림과 교훈을 주는 영화
982	생각해볼것이 많아지는 영화..나홍진 감독은 여러모로 미친거 같다
983	엔딩에 들어간 여러가지 생각들...멈춰진 기차와 살아남은 이들..
984	x2+(x+a)x+ab=(x+a)(x+b)
985	완벽한 타인만큼 완벽한 제목이 없는 듯 킬링타임으로 딱. 유치하고 무리일 수 있는 스토리를 개연성있게 잘 연출한 것 같다. 배우들의 연기도 좋아서 보는 내내 즐거웠지만 씁쓸하고 생각이 많아지는 엔딩. 타인과 나 / 나와 나 자신의 관계에 대해 생각해보게 된다.
986	꼭 4DX로 보세요!
987	원형적인 통로에 갇힌 큐비즘을 보는거 같은 느낌의 전형적이면서 새로운 세계관
988	이런 미친...
989	구스구스구스구스구스범스
990	헬라가 멋있다.
991	더빙으로 한번 더보고싶다
992	강요도 설득도 없이 관객을 이끄는 힘이 대단하다. 요목조목 설명하지 않아도 이 이야기의 구조가 얼마나 단단한지 알 수 있었다. 좋은 영화다. 우리는 얼마나 많은 왜곡에 시달리는가, 지독하게 편협한 시각으로 얼마나 숱한 것들을 재단하려 달려들었는가, 그리고 얼마나 무고한 것들을 끝내 짓밟고 서서 살아가는가.
993	ᄆᄎ나 개재밋노 최익현 말빨 개웃김 촤하하
994	이토록 유혈이 낭자한데 귀여울 수 있다니
995	전혀 개연성 없는 스토리에 불편한 이준의 케릭터...웃다가 짜증나는 영화
996	엉성한 각본, 아마추어스러운 연출, 비현실적인 전개, 유치한 메시지, 부족한 연기가 빚어낸, 몰입하기 힘든 스릴러
997	나 없으면 누가 울어주나 엄마, 할머니 얘기는 언제봐도 슬프다
998	베놈 이 매력적인 캐릭터를, 톰하디가 아닌 소니가 망쳐놨다
999	류승완감독이 해외에서 찍은 영화는 보면 안맞는 옷을 입은 느낌이다
1000	본편에 대한 최선의 예의, 코로나 이후 사람들을 영화관으로 이끄는 힘
